Geni id,Geni profile name,BH database URL,Ushi,BH theme,BH floor,BH location,,Wikipedia URL,Notes,RANDY,,
profile-32463687,Robert Allan Pritzker,,,Economics,3,Jews in World Culture and Science,,,,,,
profile-78921085,Salomon Loeb,,,Economics,3,Jews in World Culture and Science,,,,,,
profile-10621975,Senator Herbert Henry Lehman,,,Economics,3,Jews in World Culture and Science,,,,,old list,
profile-44562309,Sir Siegmund Warburg,,,Economics,3,Jews in World Culture and Science,,,,,,
profile-34660782304,Ze'ev Stef Wertheimer,,,Economics,3,Jews in World Culture and Science,,,,,,
profile-34737116059,Albert Memmi,,"שפות תרבות ואמנות, ספרות יהודית, ציטוטים",Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-34752290584,Allan David Bloom,,,Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-34633711363,Barbara W. Tuchman,,,Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-104302611,Claude Lévi-Strauss,,"יהודים בתרבות העולם, קיר ירמי פינקוס",Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-34660676088,Dr. Herbert Hermann Marcuse,,,Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-74059209,Edmund Gustav Albrecht Husserl,,,Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-40701412,Emile Durkheim,,,Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-34634083269,Emmanuel Levinas,,,Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-34689512039,Hans Joachim Morgenthau,,,Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-25809859,Harold Bloom,,,Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-14602730,Henri Louis Bergson,,,Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-34739835217,Hilary Whitehall Putnam,,,Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-34710351976,Jacques Elie Derrida,,"יהודים בתרבות העולם, קיר ירמי פינקוס",Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-34726854248,Jan T. Gross,,,Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-18610328,Karl Marx,,"העת החדשה, משתלבים",Humanities & Religion,2,Jews in World Culture and Science,,,,,,
profile-80456711,Ludwig Josef Johann Wittgenstein,,,Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-32791413,Marc Léopold Benjamin Bloch,,,Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-34675269124,Max Horkheimer,,,Humanities & Religion,3,Jews in World Culture and Science,,,,,,
6000000006709501378,RASHI,,,Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-116167865,Sir Karl Raimund Popper,,,Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-62890135,Sir Simon Schama,,,Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-34635231602,Theodor Ludwig Adorno,,,Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-54372123,Yosef DovBer Soloveitchik,,,Humanities & Religion,3,Jews in World Culture and Science,,,,,,
profile-34754188316,Arthur (Harpo) Marx,,,Humor,3,Jews in World Culture and Science,,,,,,
profile-72632169,Chico Marx,,,Humor,3,Jews in World Culture and Science,,,,,,
profile-4226884,David Samuel Zucker,,,Humor,3,Jews in World Culture and Science,,,,,,
profile-108814407,Gilda Susan Radner,,,Humor,3,Jews in World Culture and Science,,,,,,
profile-72594703,Groucho Marx,,,Humor,3,Jews in World Culture and Science,,,,,,
profile-34653070276,Israel Schumacher,,,Humor,3,Jews in World Culture and Science,,,,,,
profile-52598216,Sacha Baron Cohen,,,Humor,3,Jews in World Culture and Science,,,,,,
profile-76541813,Benjamin N. Cardozo,,,Law,3,Jews in World Culture and Science,,,,,,
profile-34637248729,René Cassin,,"יהודים בתרבות העולם, קיר ירמי פינקוס",Law,3,Jews in World Culture and Science,,,,,,
profile-34752632058,Samuel Simon Leibowitz,,,Law,3,Jews in World Culture and Science,,,,,,
profile-34727872588,Ben Hecht,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-20743522,Bennett Alfred Cerf,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34755903168,Boris Akunin,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-11597140,Chaim Nachman Bialik,,"שפות, תרבות ואמנות, תחיית השפה העברית, ספרות יהודית, ציטוטים",Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34658890357,Cynthia Shoshana Ozick,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34723037319,Danilo Kis,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34701495452,David Bergelson,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34626673565,Donald Simon Klopfer,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-111893223,Dr. Max Brod,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34623787650,Dr. med. Alfred Bruno Döblin,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34677459638,Dr. Oliver Wolf Sacks,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34676049512,E.L. Doctorow,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,old list,
profile-73441460,Elias Salomon Canetti,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34636100498,Émile Herzog,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34657534047,Erich Wolf Segal,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-129084462,Felix Sigmund Salten,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
6000000010274070762,Franz Kafka,,"שפות תרבות ואמנות, ספרות יהודית, ציטוטים, קומה 3, יהודים בתרבות העולם, לייבלים מורחבים",Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34756025278,Gary Semyonovich Shteyngart,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-49990858,Harlan Geoffrey Coben,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,old list,
profile-34755903416,Harry Maxwell Harrrison,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-13110566,Heinrich Heine,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34754609657,Ilya Arnoldovich Ilf,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-59257045,Irene Nemirovsky,,"שפות אמנות ותרבות, ספרות יהודית, ציטוטים",Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-113043106,Isaac Asimov,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34649104161,J. D. Salinger,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-83565784,Jakob Karl Wassermann,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34621774449,Joseph Brodsky,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-101689938,Karl Kraus,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34662697596,Leon Marcus Uris,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-14589378,Marcel Proust,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34756021821,Max Lincoln Schuster,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34655625037,Osip Emilyevich Mandelstam,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34623218961,Richard Leo Simon,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-78019946,Roman Gary,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-77925526,Shai Agnon,,"אמנויות הבימה, תיאטרון' קומה 3, תרבות ספרות ואמנות, ספרות יהודית, ציטוטים ",Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-126323188,Sholem Aleichem ,,"פולקלור, הומור, שם משפחה: Rabinovich",Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-40435071,Simon Jonathan Sebag-Montefiore,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34623223088,Sir Tom Stoppard,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34673922800,Stanisław Herman Lem,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34626757657,Yehuda Otto Amichai,,"התנ""ך ותרבות העולם",Literature & Poetry,-1,Jews in World Culture and Science,,,,,,
profile-34709409969,Yevgeny Petrov,,,Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-111077484,Ariel Arik Sharon,,,Military,3,Jews in World Culture and Science,,,,,,
profile-34649195068,General Sir John Monash,,,Military,3,Jews in World Culture and Science,,,,,,
profile-34639376340,George Behar ,,,Military,3,Jews in World Culture and Science,,,,,,
profile-34755902312,Grigori Shtern,,,Military,3,Jews in World Culture and Science,,,,,,
profile-34754405705,Iona Emmanuilovich Yakir,,,Military,3,Jews in World Culture and Science,,,,,,
profile-34749980916,Lydia Vladimirovna Litvyak,,,Military,3,Jews in World Culture and Science,,,,,,
profile-34725347121,Markus Johannes Wolf,,,Military,3,Jews in World Culture and Science,,,,,,
profile-34628552832,Yitzhak Sadeh (Landoberg),,,Military,3,Jews in World Culture and Science,,,,,,
profile-20609230,Abraham Morris Cohen,,,Other,3,Jews in World Culture and Science,,,,,,
profile-34677250732,Bernie Madoff,,,Other,3,Jews in World Culture and Science,,,,,,
profile-34664903061,Bugsy Siegel,,,Other,3,Jews in World Culture and Science,,,,,,
profile-112808267,Erich Weisz,,,Other,3,Jews in World Culture and Science,,,,,,
profile-34650084838,"Louis ""Lepke"" Buchalter",,,Other,3,Jews in World Culture and Science,,,,,,
profile-34624401787,Ludwik Lejzer Zamenhof,,,Other,3,Jews in World Culture and Science,,,,,,
profile-34656668103,Meyer Lansky,,,Other,3,Jews in World Culture and Science,,,,,,
profile-7330155,Mikhail Iosifovich Gurevich,,,Other,3,Jews in World Culture and Science,,https://en.wikipedia.org/wiki/Mikhail_Gurevich_(aircraft_designer),,,,
profile-70965378,Isaac Izrailevich Brodsky,,,Plastic Art,3,Jews in World Culture and Science,,,,,,
profile-81837711,Adolph Simon Ochs,,,Press & Media,3,Jews in World Culture and Science,,,,,,
profile-23699541293,Katharine Graham,,,Press & Media,3,Jews in World Culture and Science,,,,,,
profile-68608060,Michael Rubens Bloomberg,,,Press & Media,3,Jews in World Culture and Science,,,,,,
profile-34641148101,Paul Julius Freiherr von Reuter ,,,Press & Media,3,Jews in World Culture and Science,,,,,,
profile-34660154481,"Samuel Irving Newhouse, Sr.",,,Press & Media,3,Jews in World Culture and Science,,,,,,
profile-116355032,Thomas Loren Friedman,,,Press & Media,3,Jews in World Culture and Science,,,,,,
profile-72329294,Yuri Borisovich Levitan,,,Press & Media,3,Jews in World Culture and Science,,,,,,
profile-34665938716,Abraham Waksman,,,Science,3,Jews in World Culture and Science,,,,,,
profile-44558103,Adolf von Baeyer,,,Science,3,Jews in World Culture and Science,,,,,,
profile-28880067293,Aharon Ciechanover,,,Science,3,Jews in World Culture and Science,,,,,,
profile-34751295767,Barbara Jane Liskov,,,Science,3,Jews in World Culture and Science,,,,,,
profile-34666725423,Benoît B. Mandelbrot,,,Science,3,Jews in World Culture and Science,,,,,,
profile-34667890850,Bob Kahn,,,Science,3,Jews in World Culture and Science,,,,,,
profile-110708005,Dr. Alfred Adler,,,Science,3,Jews in World Culture and Science,,,,,,
profile-86020559,Dr. Arie Belldegrun,,,Science,3,Jews in World Culture and Science,,,,,,
profile-119089267,Gertrude Margaret Lowthian Bell,,,Science,3,Jews in World Culture and Science,,,,,,
profile-34666357750,Gregory Goodwin Pincus,,,Science,3,Jews in World Culture and Science,,,,,,
profile-34752184770,Grigori Yakovlevich Perelman,,,Science,3,Jews in World Culture and Science,,,,,,
profile-21825757,Hermann Minkowski,,,Science,3,Jews in World Culture and Science,,,,,,
profile-34667291532,Igor Yevgenyevich Tamm,,,Science,3,Jews in World Culture and Science,,,,,,
profile-34630965981,Isidor Rabi,,,Science,3,Jews in World Culture and Science,,,,,,
profile-22284676,Israel Moiseevich Gelfand,,,Science,3,Jews in World Culture and Science,,,,,,
profile-34660844273,Jacob Ziv,,,Science,3,Jews in World Culture and Science,,,,,,
profile-44576266,Jacques S. Hadamard,,,Science,3,Jews in World Culture and Science,,,,,,
profile-34658946417,Jared Mason Diamond,,,Science,3,Jews in World Culture and Science,,,,,,
profile-34755897127,Joseph Greenblatt,,,Science,3,Jews in World Culture and Science,,,,,,
profile-125587853,Lise Elise Meitner,,,Science,3,Jews in World Culture and Science,,,,,,
profile-34714585507,Maxwell Herman Alexander Newman,,,Science,3,Jews in World Culture and Science,,,,,,
profile-34664419973,Murray Gell-Mann,,,Science,3,Jews in World Culture and Science,,,,,,
profile-128571757,Richard Martin Willstätter,,,Science,3,Jews in World Culture and Science,,,,,,
profile-34752184696,Ronald L. Rivest,,,Science,3,Jews in World Culture and Science,,https://en.wikipedia.org/wiki/Ron_Rivest,,,,
profile-28580217,Sir Bernard Katz,,,Science,3,Jews in World Culture and Science,,,,,,
profile-34655325009,Sir Ernst Boris Chain,,,Science,3,Jews in World Culture and Science,,,,,,
profile-121461438,Stanislaw Marcin Ulam,,,Science,3,Jews in World Culture and Science,,,,,,
profile-34685689079,Theodore Harold Maiman,,,Science,3,Jews in World Culture and Science,,,,,,
profile-34686608201,Vitali Lazarevich Ginzburg,,,Science,3,Jews in World Culture and Science,,,,,,
profile-34625565479,Yuval Ne'eman,,,Science,3,Jews in World Culture and Science,,,,,,
profile-34758917139,Alan M Sontag,,,Sports,3,Jews in World Culture and Science,,https://en.wikipedia.org/wiki/Alan_Sontag,,,,
profile-46588554,Barney Dov Ber Ross,,,Sports,3,Jews in World Culture and Science,,,,,,
profile-34758759195,Charles Henry Goren,,,Sports,3,Jews in World Culture and Science,,,,,,
profile-34758916265,Edwin Bruce Kantar,,,Sports,3,Jews in World Culture and Science,,https://en.wikipedia.org/wiki/Edwin_Kantar,,,,
profile-69530647,Harold Maurice Abrahams,,,Sports,3,Jews in World Culture and Science,,,,,,
profile-34624949434,Helen Hull Jacobs,,,Sports,3,Jews in World Culture and Science,,,,,,
profile-34629897072,Mark Andrew Spitz,,"יהודים בתרבות העולם, קיר ירמי פינקוס",Sports,3,Jews in World Culture and Science,,,,,,
profile-34758916370,Messaoud Hai Victor Perez,,,Sports,3,Jews in World Culture and Science,,https://en.wikipedia.org/wiki/Victor_Perez,,,,
profile-35732874,Mikhail Moiseyevich Botvinnik,,,Sports,3,Jews in World Culture and Science,,,,,,
profile-12865363,Robert Kenneth Kraft,,,Sports,3,Jews in World Culture and Science,,,,,,
profile-27825208,Alexander Zeisal Bielski,,,The Holocaust,3,Jews in World Culture and Science,,,,,,
profile-34753346467,Chaim Mordechai Rumkowski,,,The Holocaust,3,Jews in World Culture and Science,,,,,,
profile-34695762727,Deborah Esther Lipstadt,,,The Holocaust,3,Jews in World Culture and Science,,,,,,
profile-112557027,Hanna Szenes,,,The Holocaust,3,Jews in World Culture and Science,,,,,,
profile-34629652092,Mordechai Anielewicz,,,The Holocaust,3,Jews in World Culture and Science,,,,,,
profile-65247047,Arthur Miller,,,Theatre,3,Jews in World Culture and Science,,,,,,
profile-34633562075,David Alan Mamet,,,Theatre,3,Jews in World Culture and Science,,,,,,
profile-34626618419,Hanna Rovina ,,"אמנויות הבימה - תיאטרון, הדיבוק לייבל 3.5.2.3",Theatre,3,Jews in World Culture and Science,,,,,,
profile-34659387233,Hanoch Levin,," אמנויות הבימה, תיאטרון, תיאטרון עברי, 3.5.2.4",Theatre,3,Jews in World Culture and Science,,,,,,
profile-77193155,Harold Pinter,,"אמנויות הבימה, תיאטרון, האם ניל סיימון יצר תיאטרון יהודי 3.5.2.7",Theatre,3,Jews in World Culture and Science,,,,,,
profile-74058935,Max Reinhardt,,"אמנויות הבימה, תיאטרון, כל העולם בימה 3.5.2.5",Theatre,3,Jews in World Culture and Science,,,,,,
profile-34661590460,Neil Simon,,"אמנויות הבימה, תיאטרון, האם ניל סיימון יצר תיאטרון יהודי 3.5.2.7",Theatre,3,Jews in World Culture and Science,,,,,,
profile-34757838628,Peter Brook,,,Theatre,3,Jews in World Culture and Science,,,,,,
profile-126952735,Solomon Mikhoels,,,Theatre,3,Jews in World Culture and Science,,,,,,
profile-34665007386,Annie Leibovitz,,,Visual Art,3,Jews in World Culture and Science,,,,,,
profile-77164914,Art Spiegelman,,,Visual Art,3,Jews in World Culture and Science,,,,,,
profile-34661200740,David Dietrich Rubinger,,,Visual Art,3,Jews in World Culture and Science,,,,,,
profile-113357135,Diane Arbus,,"אמנויות הבימה, אודיטוריום תרבות. שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,3,Jews in World Culture and Science,,,,,,
profile-34647640427,Erich Lessing,,,Visual Art,3,Jews in World Culture and Science,,,,,,
profile-125777135,Frank Oz,,,Visual Art,3,Jews in World Culture and Science,,,,,,
profile-34660759616,Harvey Kurtzman,,,Visual Art,3,Jews in World Culture and Science,,,,,,
profile-34688590716,Harvey Lawrence Pekar,,,Visual Art,3,Jews in World Culture and Science,,,,,,
profile-34663713318,Jack Kirby,,,Visual Art,3,Jews in World Culture and Science,,,,,,
profile-34636928598,Jerome Robbins,,,Visual Art,3,Jews in World Culture and Science,,,,,,
profile-34643416105,Jerry Siegel,,,Visual Art,3,Jews in World Culture and Science,,,,,,
profile-34625850801,Joe Shuster,,,Visual Art,3,Jews in World Culture and Science,,,,,,
profile-77560910,Joe Simon,,,Visual Art,3,Jews in World Culture and Science,,,,,,
profile-34620684036,Marcel Marceau,,,Visual Art,3,Jews in World Culture and Science,,,,,,
profile-34665719837,Robert Capa,," שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,3,Jews in World Culture and Science,,,,,,
profile-126530626,Stan Lee,,,Visual Art,3,Jews in World Culture and Science,,,,,,
profile-20749060,Stella Adler,,,Visual Art,3,Jews in World Culture and Science,,,,,,
profile-34738829373,Will Eisner,,,Visual Art,3,Jews in World Culture and Science,,,,,,
4284500349700046070,Yitzhak Danziger,,"שפות תרבות ואמנות, אמנות, נבזלין",Architecture,3,,,OK+H&E requested,,,,
6000000002765648468,Peter Altenberg,,"קומה 3, אמנויות הבימה, תיאטרון, כל העולם בימה",Literature & Poetry,3,,,OK+H added,,,,
6000000003006216492,Joseph Klausner,,"קומה 3, שפות תרבות ואמנות, תחיית השפה העברית, ספרות חדשה בשפה עתיקה",Humanities & Religion,3,,,OK+H added,,,,
6000000007575521166,Fritz Grünbaum,,"קומה 3, אמנויות הבימה, תיאטרון, כל העולם בימה",Theatre,3,,,OK+H added,,,,
6000000008882561514,William S. Paley,,"קומה 3, אמנויות הבימה, קולנוע, חלוצי טלוויזיה באמריקה",Cinema & Television,3,,,OK+H added,,,,
6000000015590995762,Nathan Alterman,,"קומה 3, אמנויות הבימה, תיאטרון, תיאטרון עברי",Literature & Poetry,3,,,OK added,,,,
6000000015906081715,shamir moshe,,"קומה 3, אמנויות הבימה, תיאטרון, תיאטרון עברי",Literature & Poetry,3,,,OK added,,,,
6000000016113018619,Egon Friedell,,"קומה 3, אמנויות הבימה, תיאטרון, כל העולם בימה",Theatre,3,,,"OK nothing in H, added",,,,
6000000016123893237,Joshua Bell,,"קומה 3, אמנויות הבימה, מוזיקה, כינור יהודי ממתי? ",Classical Music,3,,,OK+H added,,,,
6000000016520348752,Maurice Sendak,,"קומה 3, שפות תרבות ואמנות, ספרות יהודית, הספריה",Literature & Poetry,3,,,OK+H added,,,,
6000000016550103294,sasha argov,,"קומה 3, אמנויות הבימה, תיאטרון, תיאטרון עברי",Theatre,3,,,OK added,,,,
6000000023203122866,Anthony Caro,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Plastic Art,3,,,"OK nothing in H, added",,,,
6000000024806009078,André Kertész,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Press & Media,3,,,OK+H added,,,,
6000000026856274849,Juan Gelman,,"קומה 3, שפות תרבות ואמנות, ספרות יהודית, הספריה",Literature & Poetry,3,,,OK+H&E added,,,,
6000000028337332404,Lesser Ury,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,3,,,OK added,,,,
6000000030265336935,Avraham Soskin,,"קומה 3, שפות תרבות ואמנות, תחיית השפה העברית, הגימנסיה העברית",Humanities & Religion,3,,,OK+H added,,,,
6000000057451017927,Gustav Metzger,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,3,,,OK+H added,,,,
6000000094208583831,Victor Brauner,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,3,,,OK+H added ,,,,
6000000105056148821,Leon Kossoff,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,3,,,OK+H added,,,,
6000000128727401835,Cindy Sherman,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,3,,,OK+H added,,,,
6000000164964515835,Sammy Gronemann,,"קומה 3, אמנויות הבימה, תיאטרון, תיאטרון עברי",Theatre,3,,,new profile H&E added,,,,
6000000165036425576,Illy Gorlitsky,,"קומה 3, אמנויות הבימה, תיאטרון, תיאטרון עברי",Theatre,3,,,new profile H (nothing in E) added,,,,
6000000165037281990,bonim shmuel,,"קומה 3, אמנויות הבימה, תיאטרון, תיאטרון עברי",Theatre,3,,,new profile H (nothing in E) added,,,,
6000000165055793822,Chaim Topol,,"קומה 3, אמנויות הבימה, תיאטרון, גלגולו של טוביה החולב",Theatre,3,,,OK +H added,,,,
6000000165097823836,Hans Bellmer,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,3,,,OK+H added,,,,
6000000165104637828,Randy Newman,,"קומה 3, אמנויות הבימה, מוזיקה, האם יש רוק יהודי? ",Popular Music,3,,,OK+H added,,,,
6000000165105589823,Dor Guez,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,3,,,OK+H added,,,,
2895605,Nisim Aloni,,"קומה 3, אמנויות הבימה, תיאטרון, תיאטרון עברי",Theatre,3,,,OK added,,,,
6000000000773094264,Itzik Manger,,"קומה 3, אמנויות הבימה, תיאטרון, תיאטרון עברי",Literature & Poetry,3,,,OK added,,,,
6000000013353534209,Ronit Elkabetz,,"קומה 3, אמנויות הבימה, קולנוע, החזון הישראלי והקולנוע הציוני",Cinema & Television,3,,,OK+H added,,,,
6000000016454371277,Avraham Shlonsky,,"קומה 3, אמנויות הבימה, תיאטרון, עוץ לי גוץ לי",Literature & Poetry,3,,,OK+H added,,,,
6000000023952786259,Baruch Agadati,,"קומה 3, אמנויות הבימה, מחול, מהורה אגדתי עד ריקודי עם",Theatre,3,,,OK+H added,,,,
6000000030956900177,Atary Yona,,"קומה 3, אמנויות הבימה, תיאטרון, תיאטרון עברי",Theatre,3,,,OK+H added,,,,
6000000041233158403,Anna Sokolow,,"קומה 3, אמנויות הבימה, אודיטוריום תרבות",Theatre,3,,,OK+H added,,,,
6000000107851404847,Yevgeny Vakhtangov,,"קומה 3, אמנויות הבימה, תיאטרון, הדיבוק",Theatre,3,,,OK+H+E added,,,,
6000000165156220365,Alfred Polgar,,"קומה 3, אמנויות הבימה, תיאטרון, כל העולם בימה",Theatre,3,,,"OK nothing in H, added",,,,
6000000002626572312,Arie Aroch,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,3,,,OK+H added,,,,
6000000013238619163,Blumenfeld Ervin,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Press & Media,3,,,OK+H added,,,,
6000000014565475230,"Eliezer Ben‑Yehuda, Eliezer Yitzhak Perlman",,"קומה 3, שפות תרבות ואמנות, תחיית השפה העברית, ממתי מדברים עברית? ",Press & Media,3,,,,,,,
6000000028748578353,Moshe Koussevitzky,,"קומה 3, אמנויות הבימה, מוזיקה, מהכלייזמר עד הראפ החסידי",Popular Music,3,,,,,,,
6000000029985743757,Alfred Eisenstaedt,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Press & Media,3,,,,,,,
6000000063525386845,Zuskin Benjamin,,"קומה 3, אמנויות הבימה, תיאטרון, כל העולם בימה",Theatre,3,,,,,,,
6000000016720001262,Yaakov Shabtai,,"קומה 3, אמנויות הבימה, תיאטרון, תיאטרון עברי",Theatre,3,,,,,,,
6000000165338571873,Shmuel Hasfari,,"קומה 3, אמנויות הבימה, תיאטרון, תיאטרון עברי",Theatre,3,,,https://www.geni.com/people/Shmuel-Hasfari/2842934,,,,
6000000003881034316,Asher Zvi Hirsch Ginsberg,,"קומה 3, שפות תרבות ואמנות, תחיית השפה העברית, ספרות חדשה בשפה עתיקה",Humanities & Religion,3,,,https://en.wikipedia.org/wiki/Ahad_Ha%27am,,,,
6000000025661542247,Nathan Shaham,,"קומה 3, שפות תרבות ואמנות, ספרות יהודית, שולחן הסופר",Literature & Poetry,3,,,,,,,
6000000011516549258,Miriam Roth,,"קומה 3, שפות תרבות ואמנות, ספרות יהודית, הספריה",Literature & Poetry,3,,,https://en.wikipedia.org/wiki/Miriam_Roth,,,,
6000000166889610868,Audrey Azoulay,,"קומה 3, נשים פורצות דרך, לייבלים קירות",Diplomacy,3,Breaking Through (Glass walls),,פרופיל פרטי בג'ני אי אפשר להוסיף דבר,Private profile,,,
6000000123027162824,Ruth Arnon,,,Science,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,double,,old list,
6000000149970922227,Alice Miller,,"קומה 3, נשים פורצות דרך, לייבלים קירות",Military,3,Breaking Through (Glass walls),,פרופיל פרטי אין אפשרות להוסיף דבר בעברית ,Private profile,https://www.geni.com/people/Alice-Miller-Gahlaut/6000000000813296226,,
6000000150926955821,Sheldon Glashow,,,Science,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,,Peivate profile,,
6000000150926955821,Sheldon Glashow,,,Science,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,,Peivate profile,,
6000000150944148038,Steven Weinberg,,,Science,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,,Private,,
6000000150950568822,Eric Kandel,,,Science,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,double,,,
6000000150950969845,Daniel Kahneman,,,Economics,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,,,,
6000000150951837835,Alan Dershowitz,,,Law,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,,Private,,
6000000150951882883,Robert Aumann,,,Economics,3,,,פרופיל פרטי - ישנו ברשימה הישנה,,,,
6000000150958659840,Sergey Brin,," יהודם בתרבות העולם, קיר ירמי פינקוס",Press & Media,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,double,,old list,
6000000151324806146,Yair Goldfinger,,,Press & Media,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,double,,old list,
6000000151327813970,Susan Wojcicki,,,Press & Media,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,double,,old list,
6000000151328385034,Mark Zuckerberg,,"יהודים בתרבות העולם, קיר ירמי פינקוס",Press & Media,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,double,,old list,
6000000151328611103,Mayim Bialik,,,Cinema & Television,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,double,,old list,
6000000001817081703,Neil Gaiman,,,Humor,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,double,,old list,
6000000151329602830,Jonathan Safran Foer,,,Literature & Poetry,3,Jews in World Culture and Science,,פרופיל פרטי - ישנו ברשימה הישנה,double,,old list,
